B Num,Symbol,EcoCycID,ECK Num
b3338,yheB,EG11237,ECK3325
b0681,chiP,G6370,ECK0669
b0681,ybfM,G6370,ECK0669
b4585,chiX,G0-9382,ECK4396
b4585,sroB,G0-9382,ECK4396
b4585,rybC,G0-9382,ECK4396
b4585,micM,G0-9382,ECK4396
b1741,cho,G6937,ECK1739
b1741,ydjQ,G6937,ECK1739
b4225,chpB,EG12096,ECK4221
b4225,yjfE,EG12096,ECK4221
b4225,chpBK,EG12096,ECK4221
b4224,chpS,EG11250,ECK4220
b4224,chpBI,EG11250,ECK4220
b4224,yjfB,EG11250,ECK4220
b2155,cirA,EG10155,ECK2148
b2155,cir,EG10155,ECK2148
b2155,feuA,EG10155,ECK2148
b0618,citC,G6344,ECK0611
b0618,ybeO,G6344,ECK0611
b0617,citD,G6343,ECK0610
b0617,ybdX,G6343,ECK0610
b0616,citE,G6342,ECK0609
b0616,ybdW,G6342,ECK0609
b0615,citF,G6341,ECK0608
b0615,ybdV,G6341,ECK0608
b0613,citG,G6339,ECK0606
b0613,ybdT,G6339,ECK0606
b0612,citT,G6338,ECK0605
b0612,ybdS,G6338,ECK0605
b0614,citX,G6340,ECK0607
b0614,ybdU,G6340,ECK0607
b0155,clcA,EG12331,ECK0154
b0155,eriC,EG12331,ECK0154
b0155,yadQ,EG12331,ECK0154
b1592,clcB,G6850,ECK1587
b1592,ynfJ,G6850,ECK1587
b1592,mriT,G6850,ECK1587
b0882,clpA,EG10156,ECK0873
b0882,lopD,EG10156,ECK0873
b2592,clpB,EG10157,ECK2590
b2592,htpM,EG10157,ECK2590
b0437,clpP,EG10158,ECK0431
b0437,lopP,EG10158,ECK0431
b0881,clpS,G6463,ECK0872
b0881,yljA,G6463,ECK0872
b0438,clpX,EG10159,ECK0432
b0438,lopC,EG10159,ECK0432
b1249,clsA,EG11608,ECK1243
b1249,yciJ,EG11608,ECK1243
b1249,nov,EG11608,ECK1243
b1249,cls,EG11608,ECK1243
b0789,clsB,G6406,ECK0778
b0789,ybhO,G6406,ECK0778
b1046,clsC,G6551,ECK1032
b1046,ymdC,G6551,ECK1032
b0910,cmk,EG11265,ECK0901
b0910,ycaF,EG11265,ECK0901
b0910,mssA,EG11265,ECK0901
b0910,ycaG,EG11265,ECK0901
b1870,cmoA,G7020,ECK1871
b1870,yecO,G7020,ECK1871
b1871,cmoB,G7021,ECK1872
b1871,yecP,G7021,ECK1872
b0921,cmoM,EG12167,ECK0912
b0921,ycbD,EG12167,ECK0912
b0921,smtA,EG12167,ECK0912
b2933,cmtA,EG11792,ECK2928
b2934,cmtB,EG11791,ECK2929
b2934,tolM,EG11791,ECK2929
b1625,cnu,G6869,ECK1621
b1625,ydgT,G6869,ECK1621
b3974,coaA,EG10922,ECK3966
b3974,panK,EG10922,ECK3966
b3974,rts,EG10922,ECK3966
b3974,ts-9,EG10922,ECK3966
b3634,coaD,EG11190,ECK3624
b3634,yicA,EG11190,ECK3624
b3634,kdtB,EG11190,ECK3624
b0103,coaE,EG12312,ECK0103
b0103,yacE,EG12312,ECK0103
b1120,cobB,G6577,ECK1106
b1120,ycfY,G6577,ECK1106
b0638,cobC,G6349,ECK0631
b0638,phpB,G6349,ECK0631
b1992,cobS,EG12150,ECK1987
b1991,cobT,EG12151,ECK1986
b1993,cobU,EG13238,ECK1988
b0337,codA,EG11326,ECK0334
b0336,codB,EG11327,ECK0333
b0446,cof,G6246,ECK0440
b1111,comR,G6569,ECK1097
b1111,ycfQ,G6569,ECK1097
b0484,copA,G6260,ECK0478
b0484,ybaR,G6260,ECK0478
b3816,corA,EG11463,ECK3810
b3032,cpdA,G7579,ECK3023
b3032,icc,G7579,ECK3023
b4213,cpdB,EG10160,ECK4209
b0742,cpoB,EG12854,ECK0731
b0742,ybgF,EG12854,ECK0731
b2049,cpsB,EG10161,ECK2043
b2049,rfbM,EG10161,ECK2043
b2049,manC,EG10161,ECK2043
b2049,mni,EG10161,ECK2043
b2048,cpsG,EG10162,ECK2042
b2048,rfbK,EG10162,ECK2042
b2048,manB,EG10162,ECK2042
b3911,cpxA,EG10163,ECK3904
b3911,rssE,EG10163,ECK3904
b3911,ecfB,EG10163,ECK3904
b3911,eup,EG10163,ECK3904
b3911,ssd,EG10163,ECK3904
b3911,ecf,EG10163,ECK3904
b4484,cpxP,G7816,ECK3906
b4484,yiiO,G7816,ECK3906
b3913 (obsolete),cpxP,G7816,ECK3906
b4716,cpxQ,G0-16649,ECK4573
b3912,cpxR,EG10020,ECK3905
b3912,yiiA,EG10020,ECK3905
b0080,cra,EG10338,ECK0081
b0080,fruR,EG10338,ECK0081
b0080,fruC,EG10338,ECK0081
b0080,shl,EG10338,ECK0081
b0624,crcB,EG12209,ECK0617
b0624,ybeI,EG12209,ECK0617
b0624,flc,EG12209,ECK0617
b4397,creA,EG11217,ECK4389
b4397,yjjD,EG11217,ECK4389
b4398,creB,EG11218,ECK4390
b4398,yjjE,EG11218,ECK4390
b4398,ORF2,EG11218,ECK4390
b4399,creC,EG10730,ECK4391
b4399,phoM,EG10730,ECK4391
b4400,creD,EG10145,ECK4392
b4400,refII,EG10145,ECK4392
b4400,cet,EG10145,ECK4392
b4400,ref,EG10145,ECK4392
b4109,crfC,EG11210,ECK4102
b4109,yjdA,EG11210,ECK4102
,crl,EG11092,
b0240,crl,EG11092,
,ECK0241,EG11092,
b0240,crl_1,G0-16684,ECK0241
b3357,crp,EG10164,ECK3345
b3357,cap,EG10164,ECK3345
b3357,csm,EG10164,ECK3345
b3357,gurB,EG10164,ECK3345
b2417,crr,EG10165,ECK2412
b2417,treD,EG10165,ECK2412
b2417,gsr,EG10165,ECK2412
b2417,iex,EG10165,ECK2412
b2417,tgs,EG10165,ECK2412
b2810,csdA,G7454,ECK2806
b2810,ygdJ,G7454,ECK2806
b2811,csdE,G7455,ECK2807
b2811,ygdK,G7455,ECK2807
b1042,csgA,EG11489,ECK1028
b1041,csgB,G6547,ECK1027
b1043,csgC,G6548,ECK1029
b1043,ycdE,G6548,ECK1029
b1040,csgD,G6546,ECK1026
b1039,csgE,G6545,ECK1025
b1038,csgF,G6544,ECK1024
b1037,csgG,G6543,ECK1023
b2659,csiD,G7394,ECK2653
b2659,csi-12,G7394,ECK2653
b2659,ygaT,G7394,ECK2653
b2535,csiE,G7329,ECK2532
b2535,csi-16,G7329,ECK2532
b2664,csiR,EG12386,ECK2658
b2664,ygaE,EG12386,ECK2658
b2664,gabC,EG12386,ECK2658
b3556,cspA,EG10166,ECK3543
b1557,cspB,EG12203,ECK1551
b1823,cspC,EG12204,ECK1821
b1823,msmB,EG12204,ECK1821
b0880,cspD,EG11111,ECK0871
b0880,ybjA,EG11111,ECK0871
b0880,cspH,EG11111,ECK0871
b0623,cspE,EG12179,ECK0616
b0623,gicA,EG12179,ECK0616
b0623,msmC,EG12179,ECK0616
b1558,cspF,EG12205,ECK1552
b0990,cspG,G6511,ECK0980
b0989,cspH,G6510,ECK0979
b0989,cspK,G6510,ECK0979
b1552,cspI,G6825,ECK1546
b1552,cspJ,G6825,ECK1546
b2696,csrA,EG11447,ECK2691
b2696,zfiA,EG11447,ECK2691
b4408,csrB,G0-8785,ECK2787
b4457,csrC,G0-8874,ECK3858
b4457,sraK,G0-8874,ECK3858
b4457,psrA21,G0-8874,ECK3858
b4457,ryiB,G0-8874,ECK3858
b4457,tpk2,G0-8874,ECK3858
b4457,IS198,G0-8874,ECK3858
b3252,csrD,EG10018,ECK3240
b3252,yhdA,EG10018,ECK3240
b0598,cstA,EG10167,ECK0591
b0598,ybdC,EG10167,ECK0591
b0123,cueO,EG12318,ECK0122
b0123,yacK,EG12318,ECK0122
b0487,cueR,G6263,ECK0481
b0487,copR,G6263,ECK0481
b0487,ybbI,G6263,ECK0481
b1449,curA,G6760,ECK1443
b1449,yncB,G6760,ECK1443
b0575,cusA,EG12367,ECK0567
b0575,ybdE,EG12367,ECK0567
b0574,cusB,G6322,ECK0566
b0574,ylcD,G6322,ECK0566
b0572,cusC,G6320,ECK0564
b0572,ibeB,G6320,ECK0564
b0572,ylcB,G6320,ECK0564
b0573,cusF,G6321,ECK0565
b0573,cusX,G6321,ECK0565
b0573,ylcC,G6321,ECK0565
b0571,cusR,G6319,ECK0563
b0571,ylcA,G6319,ECK0563
b0570,cusS,G6318,ECK0562
b0570,ybcZ,G6318,ECK0562
b4137,cutA,EG12177,ECK4131
b4137,cutA1,EG12177,ECK4131
b1874,cutC,G7024,ECK1875
b2313,cvpA,EG10169,ECK2307
b2313,dedE,EG10169,ECK2307
b1191,cvrA,G6620,ECK1179
b1191,ycgO,G6620,ECK1179
b3806,cyaA,EG10170,ECK3800
b3806,cya,EG10170,ECK3800
b4438,cyaR,G0-8878,ECK2078
b4438,ryeE,G0-8878,ECK2078
b3807,cyaY,EG11653,ECK3801
b1418,cybB,EG10172,ECK1410
b4208,cycA,EG12504,ECK4204
b4208,ytfD,EG12504,ECK4204
b4208,dagA,EG12504,ECK4204
b0733,cydA,EG10173,ECK0721
b0733,cyd-1,EG10173,ECK0721
b0734,cydB,EG10174,ECK0722
b0734,cyd-2,EG10174,ECK0722
b0886,cydC,EG10012,ECK0877
b0886,mdrA,EG10012,ECK0877
b0886,mdrH,EG10012,ECK0877
b0886,surB,EG10012,ECK0877
b0886,ycaB,EG10012,ECK0877
b0887,cydD,EG11405,ECK0878
b0887,htrD,EG11405,ECK0878
b4515,cydX,G0-10441,ECK0723
b4515,ybgT,G0-10441,ECK0723
b0338,cynR,EG11421,ECK0335
b0340,cynS,EG10175,ECK0337
b0340,cnt,EG10175,ECK0337
b0340,cyaN,EG10175,ECK0337
b0339,cynT,EG10176,ECK0336
b0341,cynX,EG10177,ECK0338
b0432,cyoA,EG10178,ECK0426
b0431,cyoB,EG10179,ECK0425
b0430,cyoC,EG10180,ECK0424
b0429,cyoD,EG10181,ECK0423
b0428,cyoE,EG10182,ECK0422
b2422,cysA,EG10183,ECK2417
b1275,cysB,EG10184,ECK1269
b2750,cysC,EG10185,ECK2745
b2752,cysD,EG10186,ECK2747
b3607,cysE,EG10187,ECK3597
b3368,cysG,EG10188,ECK3356
b2762,cysH,EG10189,ECK2757
b2763,cysI,EG10190,ECK2758
b2764,cysJ,EG10191,ECK2759
b2414,cysK,EG10192,ECK2409
b2414,ssi5,EG10192,ECK2409
b2421,cysM,EG10193,ECK2416
b2751,cysN,EG10194,ECK2746
b2425,cysP,EG10195,ECK2420
b4214,cysQ,EG10043,ECK4210
b4214,amt,EG10043,ECK4210
b4214,amtA,EG10043,ECK4210
b0526,cysS,EG10196,ECK0519
b0526,syc,EG10196,ECK0519
b1910,cysT,G7991,ECK1909
b2424,cysU,EG10197,ECK2419
b2424,cysT,EG10197,ECK2419
b2423,cysW,EG10198,ECK2418
b2413,cysZ,EG10003,ECK2408
b3934,cytR,EG10200,ECK3926
b0632,dacA,EG10201,ECK0625
b0632,pfv,EG10201,ECK0625
b3182,dacB,EG10202,ECK3171
b0839,dacC,EG10203,ECK0829
b2010,dacD,EG11893,ECK2004
b2010,phsE,EG11893,ECK2004
b2010,yeeC,EG11893,ECK2004
b1189,dadA,EG11407,ECK1177
b1189,dadR,EG11407,ECK1177
b1190,dadX,EG11408,ECK1178
b1190,alnA,EG11408,ECK1178
b1190,alnB,EG11408,ECK1178
b1190,dadB,EG11408,ECK1178
b3387,dam,EG10204,ECK3374
b3388,damX,EG11183,ECK3375
b3388,yhfB,EG11183,ECK3375
b2478,dapA,EG10205,ECK2474
b0031,dapB,EG10206,ECK0032
b0166,dapD,EG10207,ECK0164
b0166,ssa,EG10207,ECK0164
b2472,dapE,EG10208,ECK2467
b2472,msgB,EG10208,ECK2467
b3809,dapF,EG10209,ECK3804
b1206,dauA,EG12392,ECK1194
b1206,ychM,EG12392,ECK1194
b1343,dbpA,EG10210,ECK1340
b1343,rhlC,EG10210,ECK1340
b2065,dcd,EG11418,ECK2059
b2065,dus,EG11418,ECK2059
b2065,paxA,EG11418,ECK2059
b1961,dcm,EG10211,ECK1959
b1961,mec,EG10211,ECK1959
b1538,dcp,EG10212,ECK1531
b3472,dcrB,G7767,ECK3456
b3472,yhhR,G7767,ECK3456
b3528,dctA,EG20044,ECK3513
b3507,dctR,EG11889,ECK3491
b3507,yhiF,EG11889,ECK3491
b4138,dcuA,EG11225,ECK4132
b4138,genA,EG11225,ECK4132
b4123,dcuB,EG10006,ECK4116
b4123,genF,EG10006,ECK4116
b0621,dcuC,G6347,ECK0614
b3227,dcuD,G7679,ECK3216
b3227,yhcL,G7679,ECK3216
b4124,dcuR,G7826,ECK4117
b4124,yjdG,G7826,ECK4117
b4125,dcuS,G7827,ECK4118
b4125,yjdH,G7827,ECK4118
b1919,dcyD,G7038,ECK1918
b1919,yedO,G7038,ECK1918
b0381,ddlA,EG10213,ECK0376
b0092,ddlB,EG10214,ECK0093
b0092,ddl,EG10214,ECK0093
b1487,ddpA,G6781,ECK1481
b1487,yddS,G6781,ECK1481
b1486,ddpB,G6780,ECK1480
b1486,yddR,G6780,ECK1480
b1485,ddpC,G6779,ECK1479
b1485,yddQ,G6779,ECK1479
b1484,ddpD,G6778,ECK1478
b1484,yddP,G6778,ECK1478
b1483,ddpF,G6777,ECK1477
b1483,yddO,G6777,ECK1477
b1488,ddpX,G6782,ECK1482
b1488,vanX,G6782,ECK1482
b1488,yddT,G6782,ECK1482
b3162,deaD,EG10215,ECK3150
b3162,csdA,EG10215,ECK3150
b3162,mssB,EG10215,ECK3150
b3162,rhlD,EG10215,ECK3150
b0447,decR,G6247,ECK0441
b0447,ybaO,G6247,ECK0441
b2317,dedA,EG10216,ECK2311
b2314,dedD,EG10218,ECK2308
b3287,def,EG11440,ECK3273
b3287,fms,EG11440,ECK3273
b0161,degP,EG10463,ECK0160
b0161,htrA,EG10463,ECK0160
b0161,ptd,EG10463,ECK0160
b3234,degQ,G7682,ECK3223
b3234,hhoA,G7682,ECK3223
b3235,degS,EG11652,ECK3224
b3235,hhoB,EG11652,ECK3224
b3235,htrH,EG11652,ECK3224
b4382,deoA,EG10219,ECK4374
b4382,tpp,EG10219,ECK4374
b4382,ttg,EG10219,ECK4374
b4383,deoB,EG10220,ECK4375
b4383,tlr,EG10220,ECK4375
b4383,drm,EG10220,ECK4375
b4383,thyR,EG10220,ECK4375
b4381,deoC,EG10221,ECK4373
b4381,tlr,EG10221,ECK4373
b4381,dra,EG10221,ECK4373
b4381,thyR,EG10221,ECK4373
b4384,deoD,EG10222,ECK4376
b4384,pup,EG10222,ECK4376
b0840,deoR,EG10223,ECK0830
b0840,nucR,EG10223,ECK0830
b2511,der,G7319,ECK2507
b2511,engA,G7319,ECK2507
b2511,yfgK,G7319,ECK2507
b3639,dfp,EG10004,ECK3629
b3639,coaBC,EG10004,ECK3629
b0385,dgcC,EG11257,ECK0380
b0385,yaiC,EG11257,ECK0380
b0385,adrA,EG11257,ECK0380
b2067,dgcE,EG12396,ECK2061
b2067,yegE,EG12396,ECK2061
b1522,dgcF,G6808,ECK1515
b1522,yneF,G6808,ECK1515
b0834,dgcI,G6434,ECK0824
b0834,yliF,G6434,ECK0824
b1786,dgcJ,G6972,ECK1784
b1786,yeaJ,G6972,ECK1784
b1341,dgcM,G6673,ECK1338
b1341,ydaM,G6673,ECK1338
b2604,dgcN,EG12880,ECK2601
b2604,yfiN,EG12880,ECK2601
b1794,dgcP,G6980,ECK1792
b1794,yeaP,G6980,ECK1792
b1956,dgcQ,G7049,ECK1954
b1956,yedQ,G7049,ECK1954
b1025,dgcT,G6532,ECK1015
b1025,ycdT,G6532,ECK1015
b1535,dgcZ,EG11643,ECK1528
b1535,ydeG,EG11643,ECK1528
b1535,ydeH,EG11643,ECK1528
,dgd,G26,
b4042,dgkA,EG10224,ECK4034
b4477,dgoA,EG20049,ECK3685
b3692 (obsolete),dgoA,EG20049,ECK3685
b4477,yidU,EG20049,ECK3685
b4478,dgoD,GB4478,ECK3684
b3692 (obsolete),dgoD,GB4478,ECK3684
b4478,yidU,GB4478,ECK3684
b3693,dgoK,EG20051,ECK3686
b3693,yidV,EG20051,ECK3686
b4479,dgoR,G7789,ECK3687
b4479,yidW,G7789,ECK3687
b3695 (obsolete),dgoR,G7789,ECK3687
b3694 (obsolete),dgoR,G7789,ECK3687
b3691,dgoT,EG20053,ECK3683
b3691,yidT,EG20053,ECK3683
b0160,dgt,EG10225,ECK0159
b0160,optA,EG10225,ECK0159
b1200,dhaK,G6627,ECK1188
b1200,ycgT,G6627,ECK1188
b1200,dhaK1,G6627,ECK1188
b1199,dhaL,G6626,ECK1187
b1199,ysgS,G6626,ECK1187
b1199,ycgS,G6626,ECK1187
b1199,dhaK2,G6626,ECK1187
b1198,dhaM,EG12399,ECK1186
b1198,ycgC,EG12399,ECK1186
b1198,dhaH,EG12399,ECK1186
b1198,ptsD,EG12399,ECK1186
b1201,dhaR,G6628,ECK1189
b1201,ycgU,G6628,ECK1189
b3149,diaA,EG12780,ECK3137
b3149,yraO,EG12780,ECK3137
b1570,dicA,EG10226,ECK1564
b1570,ftsT,EG10226,ECK1564
b1575,dicB,EG10227,ECK1569
b1575,ftsT,EG10227,ECK1569
b1569,dicC,EG10228,ECK1563
b1569,ftsT,EG10228,ECK1563
b1574,dicF,EG31115,ECK1568
b0231,dinB,G6115,ECK0232
b0231,dinP,G6115,ECK0232
b3645,dinD,EG11193,ECK3635
b3645,pcsA,EG11193,ECK3635
b3645,yicD,EG11193,ECK3635
b4044,dinF,EG11491,ECK4036
b0799,dinG,EG11357,ECK0788
b0799,rarB,EG11357,ECK0788
b1061,dinI,G6558,ECK1046
b0226,dinJ,G6110,ECK0227
b0226,sosA,G6110,ECK0227
b4613,dinQ,G0-9981,ECK4422
b0055,djlA,EG11570,ECK0056
b0055,yabH,EG11570,ECK0056
b0646,djlB,G6353,ECK0639
b0646,ybeS,G6353,ECK0639
b0649,djlC,G6356,ECK0642
b0649,hscD,G6356,ECK0642
b0649,ybeV,G6356,ECK0642
b0649,hsc56,G6356,ECK0642
b3012,dkgA,G7565,ECK3004
b3012,yqhE,G7565,ECK3004
b0207,dkgB,EG11648,ECK0207
b0207,yafB,EG11648,ECK0207
b0145,dksA,EG10230,ECK0144
b0145,msmA,EG10230,ECK0144
b2133,dld,EG10231,ECK2126
b2133,ldh,EG10231,ECK2126
b1800,dmlA,G6986,ECK1798
b1800,ttuC,G6986,ECK1798
b1800,yeaU,G6986,ECK1798
b1799,dmlR,G6985,ECK1797
b1799,yeaT,G6985,ECK1797
b0894,dmsA,EG10232,ECK0885
b0895,dmsB,EG10233,ECK0886
b0896,dmsC,EG10234,ECK0887
b1591,dmsD,G6849,ECK1586
b1591,ynfI,G6849,ECK1586
b3702,dnaA,EG10235,ECK3694
b4052,dnaB,EG10236,ECK4044
b4052,groP,EG10236,ECK4044
b4052,grpA,EG10236,ECK4044
b4052,grpD,EG10236,ECK4044
b4361,dnaC,EG10237,ECK4351
b4361,dnaD,EG10237,ECK4351
b0184,dnaE,EG10238,ECK0183
b0184,sdgC,EG10238,ECK0183
b0184,polC,EG10238,ECK0183
b3066,dnaG,EG10239,ECK3056
b3066,dnaP,EG10239,ECK3056
b3066,parB,EG10239,ECK3056
b3066,sdgA,EG10239,ECK3056
b0015,dnaJ,EG10240,ECK0015
b0015,groP,EG10240,ECK0015
b0015,grpC,EG10240,ECK0015
b0014,dnaK,EG10241,ECK0014
b0014,groPF,EG10241,ECK0014
b0014,groPC,EG10241,ECK0014
b0014,seg,EG10241,ECK0014
b0014,grpF,EG10241,ECK0014
b0014,grpC,EG10241,ECK0014
b0014,groPAB,EG10241,ECK0014
b3701,dnaN,EG10242,ECK3693
b0215,dnaQ,EG10243,ECK0215
b0215,mutD,EG10243,ECK0215
b4362,dnaT,EG10244,ECK4352
b0470,dnaX,EG10245,ECK0464
b0470,dnaZ,EG10245,ECK0464
b1490,dosC,G6784,ECK1484
b1490,yddV,G6784,ECK1484
b1490,dgcO,G6784,ECK1484
b1489,dosP,G6783,ECK1483
b1489,yddU,G6783,ECK1483
b1489,dos,G6783,ECK1483
b1489,pdeO,G6783,ECK1483
b0620,dpiA,G6346,ECK0613
b0620,citB,G6346,ECK0613
b0620,criR,G6346,ECK0613
b0620,mpdA,G6346,ECK0613
b0619,dpiB,G6345,ECK0612
b0619,ybeP,G6345,ECK0612
b0619,mpdB,G6345,ECK0612
b0619,citA,G6345,ECK0612
b3544,dppA,EG10248,ECK3531
b3544,alu,EG10248,ECK3531
b3544,dpp,EG10248,ECK3531
b3544,fpp,EG10248,ECK3531
b3543,dppB,EG12625,ECK3530
b3542,dppC,EG12626,ECK3529
b3541,dppD,EG12627,ECK3528
b3540,dppF,EG12628,ECK3527
b3540,dppE,EG12628,ECK3527
b0812,dps,EG11415,ECK0801
b0812,pexB,EG11415,ECK0801
b0812,vtm,EG11415,ECK0801
b3860,dsbA,EG11297,ECK3852
b3860,dsf,EG11297,ECK3852
b3860,iarA,EG11297,ECK3852
b3860,ppfA,EG11297,ECK3852
b1185,dsbB,EG11393,ECK1173
b1185,ycgA,EG11393,ECK1173
b1185,roxB,EG11393,ECK1173
b1185,dsbX,EG11393,ECK1173
b1185,iarB,EG11393,ECK1173
b1185,rosB,EG11393,ECK1173
b2893,dsbC,EG11070,ECK2888
b2893,xprA,EG11070,ECK2888
b4136,dsbD,EG12178,ECK4130
b4136,htrI,EG12178,ECK4130
b4136,cutA2,EG12178,ECK4130
b4136,cycZ,EG12178,ECK4130
b4136,dipZ,EG12178,ECK4130
b0604,dsbG,G6333,ECK0598
b0604,ybdP,G6333,ECK0598
b2366,dsdA,EG10249,ECK2362
b2364,dsdC,EG13161,ECK2360
b2365,dsdX,EG10250,ECK2361
b2365,yfdD,EG10250,ECK2361
b2365,yfdA,EG10250,ECK2361
b2365,dsdC,EG10250,ECK2361
b1954,dsrA,G7047,ECK1952
b1952,dsrB,G7045,ECK1950
b3887,dtd,EG11852,ECK3880
b3887,yihZ,EG11852,ECK3880
b1634,dtpA,G6877,ECK1630
b1634,ydgR,G6877,ECK1630
b1634,tppB,G6877,ECK1630
b3496,dtpB,EG12232,ECK3481
b3496,yhiP,EG12232,ECK3481
b4130,dtpC,EG12469,ECK4124
b4130,yjdL,EG12469,ECK4124
b0709,dtpD,G6378,ECK0698
b0709,ybgH,G6378,ECK0698
b4049,dusA,EG11932,ECK4041
b4049,yjbN,EG11932,ECK4041
b3260,dusB,EG11311,ECK3247
b3260,yhdG,EG11311,ECK3247
b2140,dusC,EG12022,ECK2133
b2140,yohI,EG12022,ECK2133
b3640,dut,EG10251,ECK3630
b3640,dnaS,EG10251,ECK3630
b3640,sof,EG10251,ECK3630
b0173,dxr,EG12715,ECK0172
b0173,yaeM,EG12715,ECK0172
b0173,ispC,EG12715,ECK0172
b0420,dxs,G6237,ECK0414
b0420,yajP,G6237,ECK0414
b1533,eamA,EG11639,ECK1526
b1533,ydeD,EG11639,ECK1526
b2578,eamB,EG12445,ECK2576
b2578,yfiK,EG12445,ECK2576
b3076,ebgA,EG10252,ECK3066
b3077,ebgC,EG10253,ECK3067
b3075,ebgR,EG10254,ECK3065
b4410,ecnA,G0-41,ECK4142
b4411,ecnB,G0-9562,ECK4143
b4411,yjeU,G0-9562,ECK4143
b2209,eco,EG10255,ECK2201
b2209,eti,EG10255,ECK2201
b0293,ecpA,G6164,ECK0292
b0293,yagZ,G6164,ECK0292
b0293,matB,G6164,ECK0292
b0294,ecpR,G6165,ECK0293
b0294,ykgK,G6165,ECK0293
b0294,matA,G6165,ECK0293
b1850,eda,EG10256,ECK1851
b1850,hga,EG10256,ECK1851
b1850,kdgA,EG10256,ECK1851
b1850,kga,EG10256,ECK1851
b1851,edd,EG10257,ECK1852
b1018,efeO,G6527,ECK1008
b1018,ycdO,G6527,ECK1008
b4147,efp,EG12099,ECK4141
b2267,elaA,G7174,ECK2261
b2267,yfbC,G7174,ECK2261
b2266,elaB,G7173,ECK2260
b2266,yfbD,G7173,ECK2260
b2269,elaD,G7176,ECK2263
b3209,elbB,EG11383,ECK3198
b3209,yzzB,EG11383,ECK3198
b3209,elb2,EG11383,ECK3198
b3209,s27a,EG11383,ECK3198
b3209,yhbL,EG11383,ECK3198
b0938,elfA,G6480,ECK0929
b0938,ycbQ,G6480,ECK0929
b0940,elfC,G6482,ECK0931
b0940,ycbS,G6482,ECK0931
b0939,elfD,G6481,ECK0930
b0939,ycbR,G6481,ECK0930
b0941,elfG,G6483,ECK0932
b0941,ycbT,G6483,ECK0932
b0920,elyC,EG12166,ECK0911
b0920,ycbC,EG12166,ECK0911
b2685,emrA,EG11354,ECK2679
b2686,emrB,EG11439,ECK2680
b3673,emrD,EG11693,ECK3664
b3673,yicQ,EG11693,ECK3664
b0543,emrE,EG10629,ECK0534
b0543,eb,EG10629,ECK0534
b0543,mvrC,EG10629,ECK0534
b2368,emrK,G7233,ECK2364
b2367,emrY,EG13283,ECK2363
b1193,emtA,G6622,ECK1181
b1193,ycgP,G6622,ECK1181
b1193,mltE,G6622,ECK1181
b1193,sltZ,G6622,ECK1181
b2945,endA,EG11336,ECK2940
b2779,eno,EG10258,ECK2773
b0596,entA,EG10259,ECK0589
b0595,entB,EG10260,ECK0588
b0595,entG,EG10260,ECK0588
b0593,entC,EG10261,ECK0586
b0593,fepF,EG10261,ECK0586
b0583,entD,EG10262,ECK0575
b0594,entE,EG10263,ECK0587
b0586,entF,EG10264,ECK0579
b0597,entH,EG11105,ECK0590
b0597,ybdB,EG11105,ECK0590
b0591,entS,EG11104,ECK0584
b0591,ybdA,EG11104,ECK0584
b3613,envC,EG12297,ECK3603
b3613,yibP,EG12297,ECK3603
b3613,slm11,EG12297,ECK3603
b3264,envR,EG11741,ECK3251
b3264,acrS,EG11741,ECK3251
b3264,yhdK,EG11741,ECK3251
b0566,envY,EG10268,ECK0558
b3404,envZ,EG10269,ECK3391
b3404,tpo,EG10269,ECK3391
b3404,perA,EG10269,ECK3391
b3404,ompB,EG10269,ECK3391
b2927,epd,EG10368,ECK2923
b2927,gapB,EG10368,ECK2923
b2927,gap2,EG10368,ECK2923
b4155,epmA,EG11211,ECK4151
b4155,genX,EG11211,ECK4151
b4155,poxA,EG11211,ECK4151
b4155,yjeA,EG11211,ECK4151
b4146,epmB,G7836,ECK4140
b4146,yjeK,G7836,ECK4140
b2326,epmC,G7201,ECK2320
b2326,yfcM,G7201,ECK2320
b4114,eptA,EG11613,ECK4107
b4114,yjdB,EG11613,ECK4107
b3546,eptB,EG12267,ECK3533
b3546,yhjW,EG12267,ECK3533
b3955,eptC,EG11914,ECK3946
b3955,yijP,EG11914,ECK3946
b2566,era,EG10270,ECK2564
b2566,rbaA,EG10270,ECK2564
b2566,sdgE,EG10270,ECK2564
b0156,erpA,EG12332,ECK0155
b0156,yadR,EG12332,ECK0155
b4707,esrE,G0-10737,ECK4519
b0554,essD,G6309,ECK0545
b0554,vlyS,G6309,ECK0545
b0554,ybcR,G6309,ECK0545
b1556,essQ,G6829,ECK1550
b1556,ydfS,G6829,ECK1550
b0981,etk,EG11826,ECK0972
b0981,yccC,EG11826,ECK0972
b0982,etp,G6503,ECK0973
b0982,yccY,G6503,ECK0973
b4391,ettA,EG12343,ECK4383
b4391,yjjK,EG12343,ECK4383
b2451,eutA,G7281,ECK2446
b2451,yffT,G7281,ECK2446
b2441,eutB,EG50006,ECK2436
b2440,eutC,EG50007,ECK2435
b2458,eutD,G7288,ECK2453
b2458,ypfA,G7288,ECK2453
b2458,eutI,G7288,ECK2453
b2455,eutE,G7285,ECK2450
b2455,yffX,G7285,ECK2450
b2453,eutG,G7283,ECK2448
b2453,yffV,G7283,ECK2448
b2452,eutH,G7282,ECK2447
b2452,yffU,G7282,ECK2447
b2454,eutJ,G7284,ECK2449
